ID,DemAffl,DemAge,DemClusterGroup,DemGender,DemReg,DemTVReg,LoyalClass,LoyalSpend,LoyalTime,TargetBuy
51462750,23.0,58.0,B,F,South East,London,Silver,3000.0,8.0,1
51467493,7.0,77.0,E,M,Midlands,Midlands,Silver,3250.0,9.0,0
51470605,7.0,69.0,E,M,South East,S & S East,Silver,5000.0,2.0,0
51473167,7.0,68.0,C,F,Midlands,Midlands,Gold,12000.0,16.0,0
51492870,13.0,43.0,C,M,Midlands,Midlands,Platinum,43600.0,9.0,1
51496000,9.0,78.0,C,F,South East,S & S East,Gold,6000.0,2.0,0
51498569,12.0,61.0,C,M,North,Yorkshire,Silver,480.0,8.0,0
51499590,9.0,60.0,F,F,South East,S & S East,Silver,3000.0,9.0,0
52020069,4.0,72.0,A,U,South East,London,Gold,6000.0,2.0,0
52021596,9.0,38.0,D,F,South East,London,Silver,3000.0,5.0,0
52021669,15.0,39.0,D,M,South East,S & S East,Tin,0.009999999999999998,8.0,1
52022240,10.0,68.0,D,M,South East,London,Gold,12000.0,2.0,1
52022886,19.0,41.0,D,F,South East,London,Tin,0.009999999999999998,4.0,1
52023734,10.0,45.0,D,M,South East,London,Silver,3000.0,4.0,0
52024765,9.0,52.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
52025311,6.0,42.0,D,M,South East,S & S East,Tin,0.009999999999999998,5.0,0
52026474,6.0,43.0,D,F,Scottish,N Scot,Tin,0.009999999999999998,6.0,0
52028663,6.0,35.0,C,F,North,N West,Tin,0.009999999999999998,8.0,0
52030056,6.0,52.0,E,M,Midlands,Midlands,Tin,0.009999999999999998,10.0,0
52030390,10.0,61.0,C,F,South East,S & S East,Gold,19250.0,2.0,1
52030552,10.0,37.0,E,F,Midlands,East,Tin,0.009999999999999998,8.0,1
52031419,16.0,42.0,B,F,Midlands,East,Gold,6000.0,1.0,0
52032091,5.0,67.0,C,F,Midlands,Midlands,Gold,13316.43,19.0,0
52033357,7.0,70.0,D,F,North,N West,Gold,12000.0,16.0,0
52033373,8.0,56.0,F,F,Midlands,Wales & West,Silver,2500.0,6.0,0
52034035,10.0,39.0,E,F,Midlands,Wales & West,Tin,0.009999999999999998,10.0,1
52034876,4.0,67.0,D,F,South East,S & S East,Silver,4000.0,5.0,0
52035171,12.0,44.0,B,U,South East,London,Tin,0.009999999999999998,4.0,0
52041724,10.0,48.0,D,F,Midlands,Midlands,Silver,300.0,9.0,0
52043590,8.0,51.0,A,F,North,N West,Silver,1200.0,1.0,0
52044170,10.0,67.0,D,F,Scottish,Border,Silver,3026.6699999999996,6.0,0
52044464,12.0,66.0,C,F,Midlands,Wales & West,Silver,3000.0,5.0,0
52045991,11.0,47.0,B,M,South East,London,Gold,6053.339999999999,11.0,0
52047200,6.0,51.0,B,F,Scottish,C Scotland,Gold,12000.0,1.0,0
52049377,8.0,72.0,D,F,North,N West,Silver,3000.0,6.0,0
52051371,10.0,68.0,A,U,North,N West,Gold,6053.349999999999,15.0,0
52054265,6.0,67.0,C,F,South East,S & S East,Tin,0.009999999999999998,5.0,0
52055938,9.0,70.0,C,F,South West,S West,Gold,5880.0,5.0,0
52057566,9.0,61.0,A,F,Scottish,C Scotland,Silver,3000.01,11.0,0
52063736,9.0,45.0,B,F,Midlands,Midlands,Silver,4480.0,9.0,0
52067359,12.0,75.0,D,M,Scottish,N Scot,Gold,11553.34,13.0,0
52067863,4.0,72.0,B,F,South East,London,Tin,0.009999999999999998,8.0,0
52068428,10.0,63.0,E,M,Midlands,Wales & West,Gold,10000.0,1.0,0
52072107,4.0,55.0,C,F,South East,S & S East,Silver,1940.0,6.0,0
52077010,7.0,49.0,E,M,South East,S & S East,Silver,50.0,10.0,0
52081114,8.0,54.0,F,U,Midlands,Midlands,Silver,5000.0,5.0,0
52082234,7.0,69.0,A,M,South East,London,Silver,4000.0,6.0,0
52083532,9.0,56.0,F,F,Midlands,East,Gold,6107.639999999999,13.0,0
52087350,4.0,73.0,B,F,Midlands,Wales & West,Gold,6000.0,27.0,0
52091667,14.0,31.0,D,F,South East,S & S East,Tin,0.009999999999999998,5.0,1
52094186,7.0,54.0,D,F,North,N East,Tin,0.009999999999999998,8.0,0
52096200,12.0,69.0,E,F,Midlands,Wales & West,Platinum,62000.0,4.0,0
52098572,7.0,62.0,C,F,South East,S & S East,Tin,0.009999999999999998,9.0,1
52099196,6.0,49.0,F,M,North,N West,Tin,0.009999999999999998,5.0,0
52100496,9.0,50.0,C,M,Midlands,Midlands,Silver,50.0,9.0,0
52101905,9.0,49.0,D,U,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
52107105,8.0,30.0,B,F,South East,London,Silver,600.0,5.0,0
52111854,8.0,60.0,E,F,Midlands,Midlands,Tin,0.009999999999999998,6.0,0
52115027,10.0,45.0,C,F,South East,London,Silver,2000.0,1.0,0
52118689,17.0,58.0,E,F,Midlands,Wales & West,Silver,3026.4399999999996,21.0,1
52118697,9.0,67.0,D,F,Scottish,C Scotland,Silver,2000.0,5.0,0
52120128,8.0,64.0,A,M,North,Yorkshire,Platinum,25000.0,4.0,0
52121027,4.0,51.0,D,F,Midlands,Wales & West,Silver,420.0,4.0,0
52125405,7.0,54.0,A,F,North,N West,Gold,5924.639999999999,14.0,1
52126053,9.0,43.0,B,F,South West,S West,Tin,0.009999999999999998,4.0,0
52128730,10.0,78.0,F,F,Midlands,East,Silver,4000.0,2.0,1
52129710,3.0,56.0,A,F,Scottish,N Scot,Gold,6000.0,2.0,0
52130085,7.0,34.0,D,F,Midlands,Midlands,Silver,0.019999999999999997,5.0,1
52130913,8.0,28.0,C,F,South East,London,Silver,3900.0,2.0,0
52134293,14.0,75.0,C,F,Midlands,Wales & West,Gold,6000.0,5.0,1
52136474,8.0,29.0,F,M,South East,London,Tin,0.009999999999999998,5.0,0
52140803,9.0,58.0,A,F,South East,London,Silver,1000.0,5.0,0
52145473,11.0,42.0,D,F,North,N West,Silver,1500.0,2.0,0
52146941,8.0,53.0,E,F,South East,London,Silver,3420.01,9.0,0
52149606,7.0,54.0,D,F,Midlands,Midlands,Gold,8000.0,2.0,1
52150868,4.0,62.0,C,F,Midlands,Midlands,Silver,3000.0,2.0,0
52152070,5.0,67.0,A,U,South East,London,Platinum,94288.31,7.0,0
52160650,9.0,37.0,B,F,North,Yorkshire,Silver,420.01,5.0,1
52167205,10.0,64.0,D,F,Midlands,Midlands,Silver,420.0,10.0,0
52179173,5.0,63.0,B,F,South East,S & S East,Gold,7000.0,5.0,0
52179882,7.0,45.0,B,M,South East,London,Tin,0.009999999999999998,9.0,0
52181887,6.0,36.0,B,M,South West,S West,Tin,0.009999999999999998,5.0,0
52183146,8.0,57.0,C,U,South East,London,Silver,3000.0,8.0,0
52184355,14.0,57.0,E,F,Scottish,C Scotland,Silver,1000.0,4.0,1
52184827,10.0,57.0,B,U,South East,London,Gold,12000.0,2.0,0
52188253,7.0,60.0,E,F,Scottish,C Scotland,Tin,0.009999999999999998,5.0,0
52190266,4.0,76.0,B,F,North,N West,Silver,1053.34,11.0,0
52191173,8.0,27.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
52199484,10.0,29.0,C,F,South East,London,Silver,2000.0,1.0,1
52201128,5.0,65.0,D,F,Midlands,Midlands,Silver,1000.0,6.0,0
52204356,9.0,51.0,C,F,Midlands,Wales & West,Tin,0.009999999999999998,4.0,1
52204763,11.0,44.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,8.0,1
52205581,17.0,39.0,D,F,Midlands,East,Tin,0.009999999999999998,5.0,1
52211441,10.0,59.0,E,M,Midlands,Wales & West,Silver,4884.25,8.0,0
52213339,8.0,39.0,C,F,North,N East,Gold,7500.0,4.0,1
52215919,9.0,46.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
52217482,4.0,51.0,A,F,South West,S West,Gold,6000.0,12.0,0
52220700,5.0,57.0,B,F,Scottish,Border,Gold,15768.5,10.0,0
52227542,10.0,68.0,F,F,Midlands,Midlands,Silver,3000.0,3.0,1
52227844,6.0,70.0,B,F,North,N West,Silver,3768.5699999999997,7.0,0
52232422,9.0,49.0,C,F,South East,S & S East,Gold,8053.349999999999,6.0,0
52234034,8.0,45.0,C,F,North,Yorkshire,Tin,0.009999999999999998,5.0,0
52234140,14.0,38.0,F,F,South East,S & S East,Tin,0.009999999999999998,8.0,1
52237491,14.0,40.0,B,M,South East,London,Gold,12000.0,8.0,0
52241103,7.0,69.0,A,F,South East,London,Gold,9822.539999999997,18.0,1
52241383,9.0,44.0,C,F,Midlands,Wales & West,Silver,420.0,1.0,1
52244897,4.0,66.0,B,F,South East,London,Gold,12000.0,8.0,0
52248701,9.0,72.0,D,F,South East,London,Silver,3000.0,7.0,0
52249988,9.0,50.0,C,F,Scottish,N Scot,Silver,0.019999999999999997,4.0,0
52253233,3.0,60.0,C,U,North,Yorkshire,Tin,0.009999999999999998,8.0,0
52254914,5.0,71.0,A,F,Midlands,East,Tin,0.009999999999999998,8.0,0
52255236,11.0,36.0,F,F,Midlands,Wales & West,Silver,600.0,9.0,1
52261260,5.0,22.0,E,F,Midlands,Wales & West,Silver,2564.61,5.0,0
52267765,14.0,52.0,B,U,South East,London,Tin,0.009999999999999998,5.0,0
52268125,10.0,45.0,E,M,North,N West,Tin,0.009999999999999998,8.0,0
52270804,5.0,55.0,B,M,Midlands,Wales & West,Silver,600.0,9.0,0
52272807,10.0,54.0,B,U,South East,London,Tin,0.009999999999999998,6.0,0
52273048,7.0,38.0,D,F,Midlands,East,Tin,0.009999999999999998,5.0,0
52278627,7.0,45.0,C,U,South East,London,Silver,1000.0,8.0,0
52279682,12.0,39.0,F,F,South East,S & S East,Tin,0.009999999999999998,5.0,1
52283337,12.0,58.0,C,F,South East,London,Silver,3000.0,4.0,0
52288215,12.0,39.0,D,F,North,N East,Silver,2500.0,5.0,1
52289130,7.0,46.0,B,M,South East,S & S East,Tin,0.009999999999999998,9.0,0
52291496,13.0,52.0,C,F,Midlands,East,Silver,3000.0,11.0,0
52293189,7.0,61.0,E,U,Scottish,N Scot,Silver,2500.0,4.0,0
52295173,6.0,51.0,B,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
52296501,12.0,56.0,A,F,South East,London,Tin,0.009999999999999998,23.0,0
52298458,7.0,49.0,B,F,Midlands,Wales & West,Silver,1000.0,5.0,1
52301432,9.0,63.0,D,F,North,N West,Silver,100.0,11.0,0
52301688,8.0,69.0,B,M,Midlands,Wales & West,Silver,550.0,2.0,0
52302498,10.0,70.0,D,F,Midlands,Wales & West,Gold,6000.0,14.0,0
52302803,5.0,26.0,B,F,North,Yorkshire,Silver,2000.0,1.0,1
52304520,7.0,34.0,A,F,South East,S & S East,Silver,250.0,11.0,1
52306531,7.0,53.0,B,F,South West,S West,Gold,6000.0,2.0,0
52306558,7.0,60.0,F,F,Midlands,Midlands,Gold,10053.349999999999,5.0,0
52309093,5.0,56.0,C,U,South East,S & S East,Gold,8000.0,1.0,0
52312159,10.0,70.0,F,F,South East,London,Gold,6000.0,2.0,0
52312302,8.0,67.0,B,F,Midlands,Wales & West,Gold,6000.0,2.0,0
52312809,2.0,63.0,C,F,Midlands,East,Silver,1000.0,7.0,0
52313058,9.0,52.0,C,F,Midlands,Midlands,Tin,0.009999999999999998,7.0,0
52313309,9.0,43.0,E,F,South East,London,Silver,1500.0,4.0,0
52313996,17.0,61.0,B,F,Midlands,East,Silver,2000.0,6.0,0
52315956,4.0,65.0,E,F,South East,London,Platinum,20092.78,3.0,0
52322790,7.0,44.0,D,F,South East,London,Tin,0.009999999999999998,5.0,1
52323614,5.0,44.0,D,U,South East,London,Tin,0.009999999999999998,6.0,0
52326486,5.0,41.0,F,M,South East,London,Tin,0.009999999999999998,8.0,0
52328659,6.0,65.0,A,M,South East,S & S East,Gold,20000.0,2.0,0
52329809,14.0,79.0,B,F,Scottish,C Scotland,Silver,50.0,22.0,0
52330637,15.0,38.0,E,M,South West,S West,Tin,0.009999999999999998,4.0,1
52330815,13.0,43.0,C,F,Scottish,C Scotland,Tin,0.009999999999999998,12.0,1
52330882,8.0,33.0,E,M,North,Yorkshire,Tin,0.009999999999999998,4.0,1
52338042,5.0,66.0,C,F,Midlands,Wales & West,Gold,6053.349999999999,7.0,0
52338140,7.0,62.0,D,M,North,N East,Silver,2622.9199999999996,7.0,0
52338700,3.0,48.0,D,F,Scottish,N Scot,Tin,0.009999999999999998,4.0,0
52346770,12.0,42.0,E,F,South East,London,Tin,0.009999999999999998,5.0,1
52347238,12.0,65.0,B,M,South East,London,Silver,5000.0,4.0,0
52348110,9.0,48.0,B,M,South East,London,Silver,50.0,8.0,0
52349753,8.0,53.0,F,F,Midlands,East,Tin,0.009999999999999998,4.0,0
52349850,7.0,52.0,B,M,South West,S West,Tin,0.009999999999999998,10.0,1
52361877,7.0,41.0,D,U,South East,S & S East,Gold,5100.01,11.0,0
52363225,4.0,44.0,C,M,Scottish,C Scotland,Tin,0.009999999999999998,5.0,0
52374197,11.0,60.0,C,F,Midlands,East,Gold,15021.579999999998,4.0,0
52375169,12.0,62.0,C,F,South East,S & S East,Gold,6000.0,2.0,0
52378362,9.0,34.0,C,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,1
52378524,5.0,42.0,C,F,South East,S & S East,Silver,70.02,5.0,1
52379113,12.0,55.0,B,F,Midlands,Midlands,Silver,600.0,0.0,1
52381274,8.0,31.0,F,F,Midlands,East,Silver,2400.0,1.0,1
52381533,4.0,45.0,A,M,North,Yorkshire,Gold,7405.33,6.0,0
52383030,5.0,78.0,E,F,South East,S & S East,Silver,100.0,26.0,1
52383129,10.0,57.0,D,M,North,N West,Silver,1200.0,1.0,0
52384478,9.0,79.0,C,F,South East,S & S East,Platinum,72681.7,27.0,0
52385318,8.0,77.0,B,F,South East,London,Silver,1000.0,27.0,0
52386128,6.0,34.0,F,M,Midlands,Midlands,Tin,0.009999999999999998,4.0,1
52388236,6.0,50.0,C,F,South East,London,Tin,0.009999999999999998,5.0,0
52388295,11.0,63.0,B,M,Midlands,Wales & West,Silver,5000.0,4.0,0
52388899,8.0,72.0,A,U,South East,London,Silver,1862.83,17.0,0
52390567,8.0,52.0,A,F,South East,London,Platinum,20394.339999999997,3.0,0
52390680,9.0,67.0,D,F,North,Yorkshire,Platinum,31000.0,4.0,0
52393000,15.0,34.0,C,F,South East,London,Silver,2017.78,7.0,1
52395569,7.0,65.0,D,F,North,Yorkshire,Silver,2134.0,27.0,0
52396298,11.0,34.0,D,F,South East,London,Tin,0.009999999999999998,5.0,1
52398223,9.0,68.0,D,F,South East,S & S East,Silver,3000.0,4.0,0
52398410,13.0,34.0,E,F,South East,S & S East,Silver,0.019999999999999997,4.0,0
52403049,14.0,64.0,C,F,Midlands,East,Gold,6053.339999999999,4.0,1
52404622,8.0,72.0,B,U,South East,S & S East,Platinum,75000.0,4.0,0
52406277,6.0,50.0,B,M,Midlands,Midlands,Silver,2800.0,6.0,0
52408369,7.0,52.0,D,F,South East,S & S East,Silver,2000.0,8.0,0
52410983,14.0,78.0,E,F,Midlands,Midlands,Gold,6053.349999999999,13.0,0
52413818,14.0,56.0,B,F,Midlands,Wales & West,Gold,6053.349999999999,7.0,1
52416159,13.0,48.0,C,M,South East,London,Tin,0.009999999999999998,5.0,0
52418453,6.0,77.0,F,M,Midlands,Midlands,Gold,18000.0,11.0,0
52419107,9.0,50.0,D,U,Scottish,C Scotland,Tin,0.009999999999999998,5.0,0
52420105,11.0,72.0,E,F,Midlands,Midlands,Silver,3000.0,8.0,0
52420458,9.0,34.0,D,M,South East,S & S East,Silver,50.01,8.0,0
52426197,9.0,32.0,F,F,South East,London,Silver,600.01,5.0,1
52430712,5.0,46.0,C,F,Midlands,East,Silver,3650.0,2.0,0
52433070,5.0,67.0,E,M,North,N East,Silver,800.0,9.0,0
52438454,9.0,42.0,F,F,South East,London,Silver,360.0,11.0,1
52440653,12.0,35.0,D,M,South East,London,Silver,5000.0,4.0,1
52441455,5.0,61.0,C,U,Midlands,Wales & West,Silver,4552.0,5.0,0
52442753,6.0,53.0,F,F,North,Yorkshire,Tin,0.009999999999999998,9.0,0
52442931,7.0,66.0,A,F,South East,London,Silver,5000.0,5.0,0
52443504,14.0,51.0,C,M,North,N East,Silver,300.0,8.0,0
52449006,13.0,34.0,D,F,South East,London,Tin,0.009999999999999998,6.0,1
52451086,10.0,50.0,B,F,South East,London,Platinum,25000.0,1.0,0
52453070,10.0,67.0,D,M,Midlands,Midlands,Gold,6000.0,1.0,0
52453372,2.0,61.0,D,F,South East,London,Silver,3000.0,8.0,0
52454204,4.0,72.0,F,F,Midlands,East,Gold,6000.0,7.0,0
52455707,10.0,33.0,F,M,South East,S & S East,Silver,600.0,4.0,0
52456630,11.0,77.0,B,F,South East,S & S East,Gold,6000.0,5.0,0
52459346,6.0,78.0,B,F,South East,S & S East,Silver,1000.0,4.0,0
52464536,6.0,50.0,D,F,South East,London,Silver,3000.0,13.0,0
52468760,1.0,66.0,F,U,Midlands,Wales & West,Gold,6053.349999999999,11.0,0
52471486,7.0,45.0,D,F,South West,S West,Silver,1200.0,1.0,0
52475694,9.0,70.0,F,F,Midlands,Wales & West,Silver,1000.0,2.0,0
52476550,8.0,70.0,B,F,South East,London,Gold,12053.349999999999,7.0,0
52478111,13.0,61.0,A,F,North,N West,Silver,1200.0,4.0,0
52480442,7.0,66.0,B,F,Midlands,Wales & West,Tin,0.009999999999999998,12.0,0
52481198,4.0,59.0,F,M,South East,S & S East,Tin,0.009999999999999998,5.0,0
52482640,9.0,34.0,D,F,South East,London,Silver,4267.55,5.0,0
52483204,16.0,73.0,E,F,Midlands,East,Platinum,22000.0,4.0,1
52483930,4.0,52.0,D,U,Scottish,N Scot,Tin,0.009999999999999998,4.0,0
52485070,11.0,64.0,D,U,Midlands,Wales & West,Silver,3408.86,8.0,0
52489504,9.0,62.0,C,F,South East,London,Silver,4000.0,6.0,0
52491398,8.0,77.0,B,M,Scottish,Border,Platinum,100000.0,4.0,0
52492653,7.0,77.0,D,M,South East,S & S East,Silver,1300.0,14.0,1
52493846,10.0,49.0,A,U,Midlands,East,Silver,1000.0,5.0,0
52495741,5.0,59.0,C,F,North,N West,Silver,5000.0,1.0,0
52496250,6.0,75.0,D,M,Scottish,Border,Silver,5000.0,3.0,0
52497310,12.0,43.0,F,M,South East,London,Gold,6200.0,5.0,0
52499739,21.0,48.0,E,M,Midlands,Midlands,Tin,0.009999999999999998,4.0,1
52501695,10.0,53.0,B,F,South East,London,Gold,6000.0,4.0,0
52506140,5.0,61.0,E,F,South East,London,Silver,3000.01,5.0,0
52516404,5.0,55.0,E,U,Scottish,N Scot,Gold,6000.0,33.0,0
52517303,7.0,40.0,F,F,Midlands,Midlands,Silver,600.0,1.0,1
52518946,15.0,57.0,E,M,South East,London,Gold,5985.0,7.0,0
52519721,9.0,75.0,C,U,Midlands,Wales & West,Silver,4500.0,8.0,0
52522170,10.0,72.0,D,M,South East,S & S East,Gold,6000.0,2.0,0
52525810,5.0,68.0,A,M,Midlands,Midlands,Gold,15053.349999999999,5.0,0
52528372,6.0,43.0,C,M,South East,London,Gold,6107.639999999999,6.0,0
52528585,5.0,77.0,A,F,North,N West,Silver,2000.0,2.0,0
52536596,5.0,54.0,A,F,South East,London,Tin,0.009999999999999998,5.0,0
52538769,10.0,45.0,F,F,North,N West,Silver,1000.0,1.0,0
52544580,9.0,78.0,A,F,South East,S & S East,Gold,10000.0,5.0,1
52545048,7.0,61.0,C,F,Midlands,Wales & West,Gold,9000.0,8.0,0
52545285,14.0,37.0,F,F,Midlands,East,Tin,0.009999999999999998,5.0,1
52547148,9.0,74.0,A,F,South East,London,Tin,0.009999999999999998,7.0,0
52548918,12.0,61.0,E,M,Midlands,East,Silver,1500.0,5.0,1
52559308,12.0,59.0,E,F,South East,London,Gold,6053.36,7.0,0
52560594,5.0,34.0,F,M,Midlands,East,Gold,12722.13,4.0,0
52561302,7.0,63.0,D,F,South East,S & S East,Silver,4842.12,8.0,0
52563810,6.0,68.0,A,F,Midlands,Midlands,Silver,2600.0,9.0,0
52567246,7.0,47.0,F,F,Midlands,Midlands,Silver,3000.0,4.0,0
52568501,9.0,59.0,B,F,Midlands,Midlands,Gold,6000.0,4.0,0
52571570,14.0,64.0,B,U,Midlands,Midlands,Silver,3000.0,1.0,0
52573157,8.0,41.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,9.0,0
52575311,10.0,48.0,F,M,South East,London,Tin,0.009999999999999998,8.0,0
52575729,10.0,55.0,C,M,North,Yorkshire,Gold,6000.0,1.0,0
52577128,12.0,49.0,C,U,Midlands,Wales & West,Silver,3500.01,8.0,0
52578540,10.0,71.0,C,F,South East,S & S East,Silver,3000.0,1.0,0
52578949,9.0,62.0,B,M,South East,London,Tin,0.009999999999999998,10.0,0
52579708,7.0,48.0,C,F,South East,London,Gold,8500.0,14.0,0
52582156,19.0,57.0,F,F,Scottish,C Scotland,Tin,0.009999999999999998,6.0,1
52582458,9.0,58.0,B,U,South East,London,Gold,6000.0,5.0,0
52583128,17.0,31.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,6.0,1
52584108,3.0,43.0,C,F,South East,S & S East,Silver,600.01,5.0,1
52588383,11.0,63.0,B,F,South East,S & S East,Silver,50.01,9.0,0
52589371,9.0,60.0,E,M,North,Yorkshire,Silver,600.0,8.0,0
52590396,5.0,49.0,C,F,North,N West,Silver,480.0,1.0,0
52601282,9.0,37.0,C,F,South East,London,Silver,100.0,9.0,1
52603293,13.0,56.0,A,F,South East,London,Gold,19553.35,6.0,0
52604133,7.0,54.0,C,F,South East,London,Silver,3000.0,10.0,0
52605733,15.0,48.0,C,F,South East,London,Silver,2000.0,11.0,0
52613043,8.0,68.0,D,F,Midlands,Wales & West,Silver,2967.1800000000003,12.0,0
52614856,3.0,59.0,F,F,Midlands,Midlands,Silver,500.0,8.0,0
52618762,5.0,53.0,C,F,North,N West,Silver,3000.0,9.0,0
52626242,10.0,43.0,D,U,Midlands,Midlands,Silver,3000.03,9.0,1
52627192,7.0,62.0,D,M,Midlands,East,Silver,3000.0,8.0,0
52627885,2.0,56.0,D,M,Midlands,Midlands,Gold,9000.0,8.0,0
52629012,9.0,71.0,A,M,North,N West,Silver,4000.0,3.0,0
52630070,13.0,49.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
52631467,3.0,72.0,F,U,Midlands,East,Gold,6000.0,19.0,0
52637686,6.0,50.0,B,F,North,N West,Gold,6058.0,3.0,0
52640644,6.0,39.0,F,F,Midlands,East,Silver,1350.01,10.0,0
52640873,16.0,38.0,E,M,South East,S & S East,Tin,0.009999999999999998,6.0,1
52642485,17.0,54.0,C,M,North,Yorkshire,Silver,1000.0,5.0,0
52643554,7.0,62.0,D,M,North,N West,Tin,0.009999999999999998,5.0,0
52644429,10.0,54.0,C,F,Midlands,East,Tin,0.009999999999999998,5.0,0
52646421,12.0,47.0,B,F,South West,S West,Silver,960.0,8.0,0
52656010,10.0,71.0,D,F,Midlands,Midlands,Gold,18000.0,12.0,0
52658233,6.0,61.0,E,M,Midlands,East,Silver,1000.0,4.0,1
52659310,7.0,41.0,F,F,Midlands,Midlands,Tin,0.009999999999999998,8.0,1
52662150,9.0,77.0,A,M,South East,London,Gold,9981.46,4.0,0
52663113,10.0,53.0,C,F,South East,London,Silver,3900.0,2.0,0
52663431,7.0,34.0,D,U,North,N East,Gold,11000.0,2.0,1
52663709,10.0,48.0,D,F,Midlands,Midlands,Tin,0.009999999999999998,9.0,1
52664365,6.0,47.0,F,F,South East,London,Silver,420.0,4.0,0
52665442,22.0,28.0,C,F,South East,London,Tin,0.009999999999999998,5.0,1
52665671,10.0,65.0,C,F,South East,S & S East,Gold,18000.0,5.0,0
52666805,7.0,69.0,A,F,Scottish,C Scotland,Gold,6107.639999999999,5.0,0
52668751,9.0,50.0,F,F,South East,London,Gold,6000.01,8.0,1
52671698,14.0,47.0,F,F,South East,London,Tin,0.009999999999999998,5.0,0
52676398,9.0,78.0,B,F,Midlands,Midlands,Platinum,29000.0,10.0,0
52677394,4.0,53.0,C,F,North,Yorkshire,Gold,6000.0,2.0,0
52678528,10.0,78.0,C,M,South West,S West,Silver,5000.0,4.0,0
52680956,7.0,54.0,E,F,Midlands,Midlands,Silver,4000.0,6.0,0
52681707,8.0,37.0,D,F,Midlands,East,Tin,0.009999999999999998,5.0,0
52682355,5.0,47.0,D,M,North,N West,Tin,0.009999999999999998,4.0,0
52682754,9.0,72.0,D,M,Midlands,East,Platinum,23000.0,9.0,0
52690153,10.0,59.0,C,F,North,N East,Tin,0.009999999999999998,5.0,0
52691826,7.0,54.0,B,M,South East,S & S East,Silver,4000.0,1.0,0
52692032,8.0,53.0,E,F,Midlands,East,Silver,500.0,9.0,0
52692695,7.0,37.0,E,F,North,N West,Gold,9000.0,8.0,0
52694299,9.0,41.0,C,M,South West,S West,Tin,0.009999999999999998,5.0,0
52697352,12.0,53.0,A,F,South East,S & S East,Silver,3000.0,5.0,0
52701015,3.0,40.0,C,F,North,N West,Silver,4000.0,4.0,1
52701058,7.0,37.0,F,F,Midlands,Wales & West,Tin,0.009999999999999998,5.0,1
52701716,7.0,30.0,F,F,South East,S & S East,Silver,5000.0,4.0,0
52703344,7.0,60.0,D,M,North,Yorkshire,Gold,6000.0,17.0,0
52704510,8.0,31.0,C,M,Midlands,Midlands,Tin,0.009999999999999998,4.0,0
52704804,6.0,61.0,A,M,Scottish,C Scotland,Silver,3000.0,4.0,0
52710480,19.0,68.0,B,M,North,Yorkshire,Silver,1000.0,9.0,0
52713188,4.0,63.0,F,M,North,Yorkshire,Gold,6000.0,2.0,0
52714958,5.0,33.0,E,F,South East,London,Tin,0.009999999999999998,5.0,1
52716241,10.0,47.0,A,M,South East,S & S East,Silver,300.0,15.0,0
52716365,9.0,41.0,D,F,North,Yorkshire,Tin,0.009999999999999998,4.0,1
52717507,6.0,60.0,E,F,Midlands,East,Silver,3000.0,11.0,1
52717701,11.0,67.0,F,F,North,N East,Gold,6315.0,5.0,0
52719569,7.0,48.0,B,M,South East,London,Silver,3000.0,5.0,0
52720567,8.0,53.0,C,F,South East,London,Tin,0.009999999999999998,9.0,0
52721091,12.0,64.0,D,F,South East,London,Gold,13000.0,7.0,0
52721539,6.0,48.0,F,F,Midlands,East,Gold,15500.01,8.0,0
52722950,9.0,74.0,C,M,Scottish,C Scotland,Gold,6000.0,4.0,0
52724139,20.0,77.0,C,F,Midlands,Wales & West,Gold,14000.0,14.0,1
52725097,7.0,67.0,D,F,Midlands,Midlands,Silver,5000.0,5.0,0
52725275,6.0,47.0,F,M,Midlands,Midlands,Tin,0.009999999999999998,5.0,0
52729971,14.0,57.0,B,F,South East,London,Gold,6000.0,9.0,1
52730724,11.0,63.0,C,F,Midlands,Wales & West,Gold,20000.0,12.0,1
52732590,9.0,63.0,E,F,South East,London,Tin,0.009999999999999998,8.0,1
52735548,5.0,65.0,D,F,North,N East,Silver,3000.0,8.0,0
52737583,11.0,56.0,C,M,South West,S West,Silver,2500.0,1.0,0
52739047,10.0,47.0,E,F,North,N West,Gold,6000.0,11.0,0
52742447,6.0,59.0,D,F,Midlands,East,Tin,0.009999999999999998,5.0,0
52743753,9.0,46.0,C,M,Midlands,Wales & West,Gold,10000.0,3.0,0
52745187,12.0,48.0,F,F,Midlands,Wales & West,Gold,6544.759999999999,2.0,0
52746744,14.0,45.0,D,F,North,N West,Tin,0.009999999999999998,5.0,1
52748275,9.0,74.0,C,M,South East,London,Silver,2000.0,9.0,0
52749590,11.0,58.0,A,F,South East,London,Gold,6000.0,6.0,1
52750334,5.0,71.0,C,U,South East,London,Tin,0.009999999999999998,7.0,0
