,0,1,2,3,4,5,6,7,8,Actual Outcome,prob_0,prob_1,Decile
1189,8,66,3,2,2,6,1,20691.5,3,0,0.929458524,0.070541476,9
3194,8,72,2,1,4,4,2,3000,8,1,0.929477029,0.070522971,9
991,8,70,2,1,4,9,1,20562.1,3,0,0.929572213,0.070427787,9
1755,4,56,0,1,2,8,0,6000,4,0,0.929678002,0.070321998,9
1956,6,55,6,3,2,8,2,2000,9,0,0.929818373,0.070181627,9
1057,8,68,2,2,4,9,2,100,17,0,0.929928559,0.070071441,9
994,6,65,6,1,1,12,3,0.01,7,0,0.929982412,0.070017588,9
2266,9,72,4,2,1,3,1,23000,9,0,0.930245939,0.069754061,9
3515,8,75,1,1,1,5,0,6000,6,0,0.93029104,0.06970896,9
1700,7,62,4,2,4,4,3,0.01,5,0,0.930300482,0.069699518,9
2575,5,59,2,1,3,1,2,4000,4,0,0.930325543,0.069674457,9
1087,7,66,6,2,1,5,0,12000,4,0,0.930426843,0.069573157,9
1100,7,67,2,1,5,10,2,4000,8,0,0.930469575,0.069530425,9
1722,7,62,4,2,3,1,1,20498.1,3,0,0.930500242,0.069499758,9
3139,3,51,2,1,4,4,0,9000,1,0,0.930557476,0.069442524,9
884,6,64,2,1,1,12,3,0.01,9,0,0.930815597,0.069184403,9
1239,9,78,3,1,4,4,2,1000,12,0,0.931187476,0.068812524,9
1539,6,52,5,3,5,10,3,0.01,4,0,0.931353693,0.068646307,9
117,6,57,5,2,4,4,1,26065.8,4,1,0.931533915,0.068466085,9
2774,8,71,5,2,1,12,0,6000,5,0,0.931536379,0.068463621,9
1247,6,67,6,1,1,3,2,1000,8,0,0.931593026,0.068406974,9
3080,5,60,3,1,1,12,2,4000,2,0,0.931658875,0.068341125,9
1101,7,77,6,0,1,3,0,12000,2,0,0.931697719,0.068302281,9
1949,5,55,1,2,2,6,2,500,9,0,0.931813099,0.068186901,9
125,2,54,5,0,4,4,0,20000,18,0,0.931828832,0.068171168,9
815,4,61,4,0,3,1,3,0.01,8,0,0.931885379,0.068114621,9
524,5,60,5,1,3,7,3,0.01,7,1,0.931888019,0.068111981,9
2941,4,61,1,0,4,4,2,750,13,0,0.931903217,0.068096783,9
1109,5,69,5,0,1,5,0,6000,5,0,0.931954526,0.068045474,9
1816,6,71,5,0,1,5,3,0.01,8,0,0.931984188,0.068015812,9
983,9,79,2,1,2,13,0,10220.2,7,0,0.932087983,0.067912017,9
3167,7,64,2,2,1,12,2,1000,5,0,0.932325264,0.067674736,9
3726,9,78,1,1,1,5,2,2000,5,0,0.932333846,0.067666154,9
1690,5,62,4,1,1,5,2,50,7,0,0.932353822,0.067646178,9
2501,2,52,1,0,1,12,3,0.01,10,0,0.932470208,0.067529792,9
539,3,54,5,1,2,8,0,6000,2,0,0.932597289,0.067402711,9
2888,10,77,1,2,4,4,0,12500,8,1,0.932613029,0.067386971,9
3401,4,58,6,1,2,6,2,1000,9,0,0.932636205,0.067363795,9
1452,8,68,1,2,1,5,2,500,1,0,0.93264051,0.06735949,9
1659,5,49,4,3,4,4,2,1200,1,0,0.932679493,0.067320507,9
1728,4,45,0,3,1,3,2,2000,5,0,0.932744868,0.067255132,9
1136,9,78,3,1,1,12,3,0.01,8,0,0.932746411,0.067253589,9
3747,3,51,2,1,2,6,3,0.01,8,0,0.932844891,0.067155109,9
1028,6,59,3,2,4,4,2,1000,5,0,0.932847086,0.067152914,9
2428,7,77,3,0,1,12,0,9035.46,8,0,0.93291095,0.06708905,9
3494,6,59,4,2,2,8,3,0.01,4,0,0.932920597,0.067079403,9
3132,4,61,2,0,4,4,2,2100,9,0,0.9329749,0.0670251,9
168,6,59,1,2,4,4,0,11000,2,0,0.933102189,0.066897811,9
2418,7,59,2,3,2,8,2,2724.98,11,0,0.933137135,0.066862865,9
3074,8,76,3,1,1,12,2,2800,20,0,0.933228218,0.066771782,9
2805,8,64,3,3,1,3,2,1000,5,0,0.933241191,0.066758809,9
2636,7,62,2,2,4,4,3,0.01,4,0,0.933363232,0.066636768,9
1174,4,56,4,1,2,13,3,0.01,8,0,0.933370525,0.066629475,9
3183,4,54,1,1,4,9,2,4433.5,2,0,0.933488301,0.066511699,9
1740,9,74,5,2,1,12,2,3000,5,0,0.933602666,0.066397334,9
3099,8,68,2,2,1,5,3,0.01,5,0,0.9336236,0.0663764,9
187,5,62,2,1,2,6,0,12000,8,0,0.93368446,0.06631554,9
130,9,77,1,2,2,6,0,6000,27,0,0.933783411,0.066216589,9
737,8,78,3,1,1,12,0,7950,21,0,0.933879118,0.066120882,9
596,5,62,1,1,1,5,0,18000,13,0,0.933912441,0.066087559,9
1518,6,68,6,1,4,4,0,7000,10,1,0.933940248,0.066059752,9
1340,6,71,1,0,4,4,0,6000,4,0,0.934020289,0.065979711,9
1494,6,64,3,1,4,9,3,0.01,9,0,0.934180711,0.065819289,9
221,8,74,0,1,4,9,0,7000,6,0,0.934243259,0.065756741,9
3301,8,70,4,2,2,6,0,12000,2,0,0.934312251,0.065687749,9
1889,7,72,3,1,1,5,0,6000,2,0,0.934387871,0.065612129,9
2046,5,63,2,1,2,13,0,5000.01,9,0,0.934399845,0.065600155,9
2296,8,72,6,2,1,12,0,7000,4,1,0.934667575,0.065332425,9
3627,5,61,3,1,2,6,2,4000,5,1,0.934710334,0.065289666,9
68,6,55,1,3,4,4,0,6000,4,0,0.934751039,0.065248961,9
3396,7,70,3,1,2,13,2,2500,7,1,0.934819803,0.065180197,9
1110,4,56,5,1,4,9,3,0.01,8,0,0.934853044,0.065146956,9
1723,8,67,2,2,4,4,2,5000,1,0,0.934906701,0.065093299,9
1404,4,57,4,1,1,3,1,20212,8,0,0.935045412,0.064954588,9
1605,3,51,2,1,2,13,3,0.01,5,0,0.935110845,0.064889155,9
3262,7,73,6,1,0,0,2,2000,9,0,0.935120807,0.064879193,9
2312,5,61,3,1,1,5,3,0.01,5,0,0.935151213,0.064848787,9
2753,9,73,5,2,4,9,2,4000,5,0,0.935172098,0.064827902,9
1651,5,51,1,3,2,13,0,10000,6,0,0.935175094,0.064824906,9
3693,6,61,1,2,4,4,0,6105.32,8,0,0.935184025,0.064815975,9
3590,6,66,3,1,1,3,3,0.01,9,0,0.935248426,0.064751574,9
2684,5,58,6,2,1,12,2,70.01,8,0,0.935276356,0.064723644,9
3381,6,61,3,2,1,5,2,900,4,0,0.935300246,0.064699754,9
1294,8,76,6,1,2,13,2,2811.67,10,0,0.935408082,0.064591918,9
1933,9,79,2,1,2,8,1,32050,32,0,0.935459857,0.064540143,9
1214,7,70,3,1,4,4,0,18000,8,0,0.935494853,0.064505147,9
2706,8,65,1,3,3,7,0,5500,8,0,0.935711161,0.064288839,9
127,5,63,6,1,4,4,0,10000,4,0,0.935802942,0.064197058,9
354,6,65,2,1,4,9,0,17053.3,6,0,0.935803418,0.064196582,9
2622,6,73,5,0,1,12,2,1000,9,0,0.935826463,0.064173537,9
2834,7,70,2,1,5,10,2,3000,19,0,0.935845271,0.064154729,9
3487,5,60,3,1,4,9,1,26170,18,0,0.93593216,0.06406784,9
1133,5,64,5,1,5,10,0,12000,23,0,0.936044039,0.063955961,9
3205,4,60,5,1,2,13,2,1500,23,0,0.936194741,0.063805259,9
2687,9,77,6,2,1,12,0,6180.4,4,0,0.93630794,0.06369206,9
2176,7,60,6,3,4,9,2,3000.01,8,0,0.93634009,0.06365991,9
3582,1,46,6,1,1,3,2,1000,5,0,0.936404165,0.063595835,9
1053,6,63,3,2,1,12,0,6000,6,0,0.936475752,0.063524248,9
456,5,64,4,1,1,5,2,3000,17,0,0.936477282,0.063522718,9
2154,8,74,3,1,1,5,1,20657.8,3,0,0.93672861,0.06327139,9
3311,7,66,3,2,1,12,2,1200,8,0,0.936789981,0.063210019,9
2809,4,53,3,2,4,9,0,6000,6,0,0.936898072,0.063101928,9
1495,6,56,2,3,1,3,2,3000,8,0,0.936961296,0.063038704,9
162,10,74,5,2,5,10,1,46445.2,15,1,0.936995128,0.063004872,9
2910,6,68,5,1,1,5,2,2000,8,0,0.937076186,0.062923814,9
3788,7,66,6,2,2,13,2,4600,6,0,0.937216433,0.062783567,9
283,5,55,1,2,4,4,2,4000,7,0,0.937324386,0.062675614,9
388,5,62,3,1,0,0,1,21000,6,0,0.937428446,0.062571554,9
2618,5,58,3,2,2,8,0,6000,1,0,0.937555326,0.062444674,9
940,5,65,3,0,5,10,3,0.01,5,0,0.937581888,0.062418112,9
1992,7,61,3,3,4,4,0,6000,4,0,0.937643703,0.062356297,9
237,6,69,4,1,1,12,0,6053.35,5,0,0.937660827,0.062339173,9
1077,4,52,5,2,3,7,3,0.01,8,0,0.937678061,0.062321939,9
1614,6,68,4,1,0,0,0,17000,1,1,0.937701214,0.062298786,9
3100,4,58,4,1,3,1,2,1040.01,5,0,0.937748511,0.062251489,9
2330,7,61,6,3,3,7,2,3000,8,0,0.937791035,0.062208965,9
2897,7,67,6,2,2,13,2,500.01,8,0,0.937857319,0.062142681,9
1906,8,67,3,3,1,5,0,6000,5,0,0.937888458,0.062111542,9
302,6,62,4,2,2,13,0,12000,2,0,0.938009453,0.061990547,9
1921,9,77,3,2,3,2,0,6000,13,0,0.938084653,0.061915347,9
3201,4,63,4,0,3,1,2,3000,3,0,0.93810136,0.06189864,9
1665,9,70,3,3,1,5,2,1008.89,7,0,0.938110321,0.061889679,9
203,4,57,6,1,4,9,3,0.01,5,0,0.938185207,0.061814793,9
2609,7,77,3,0,1,12,2,3000,8,0,0.938240386,0.061759614,9
2808,7,79,5,0,1,12,0,6000,2,0,0.938249403,0.061750597,9
664,7,71,5,1,4,4,2,2000,5,0,0.938255444,0.061744556,9
3805,4,64,6,0,1,12,3,0.01,7,0,0.938305679,0.061694321,9
3728,6,62,2,2,1,5,2,1200.01,8,0,0.938381084,0.061618916,9
1437,3,60,2,0,3,2,0,6107.64,4,0,0.938384817,0.061615183,9
2861,9,75,2,2,1,3,2,2600,7,0,0.938435718,0.061564282,9
1664,8,70,1,1,4,4,1,46105.3,12,1,0.938519795,0.061480205,9
2715,6,64,1,1,1,5,1,31000,6,0,0.938712187,0.061287813,9
2350,6,64,4,1,1,3,1,40000,6,1,0.938879006,0.061120994,9
1285,5,62,3,1,4,4,2,3000,9,0,0.938898006,0.061101994,9
2828,6,66,3,1,4,9,2,1000,5,0,0.938934569,0.061065431,9
2555,6,61,2,2,3,7,0,13500,1,0,0.938967754,0.061032246,9
3675,6,62,5,2,1,3,3,0.01,5,0,0.939070474,0.060929526,9
2126,7,68,6,2,2,13,0,9000,3,0,0.939070499,0.060929501,9
3698,8,71,4,2,4,4,2,172.83,12,0,0.939125427,0.060874573,9
1358,6,65,1,1,4,4,2,4000,4,0,0.939134236,0.060865764,9
1122,4,64,4,0,4,4,2,2500,13,0,0.939156821,0.060843179,9
1963,8,64,2,3,3,7,2,3000,5,0,0.939185619,0.060814381,9
3752,9,77,6,2,1,12,0,10000,1,1,0.939226461,0.060773539,9
1770,8,69,1,2,3,2,2,4000,4,1,0.939235412,0.060764588,9
2218,8,68,4,3,0,0,0,6000,1,0,0.939282159,0.060717841,9
35,3,48,2,2,3,2,2,3000,8,0,0.939344844,0.060655156,9
1776,6,63,5,2,1,5,2,5000,9,0,0.939345682,0.060654318,9
621,6,69,4,1,1,5,2,50.01,11,0,0.939477869,0.060522131,9
1351,10,73,1,3,4,4,0,18035.5,9,0,0.939496083,0.060503917,9
1778,4,60,3,1,5,10,2,58.45,30,0,0.939499574,0.060500426,9
3142,5,58,3,2,2,8,2,1200,10,0,0.939668923,0.060331077,9
3717,7,75,5,1,1,5,0,12000,14,0,0.939818637,0.060181363,9
234,3,55,6,1,5,10,0,6000,2,0,0.939840991,0.060159009,9
660,7,78,4,0,1,12,2,1185.13,7,0,0.939864501,0.060135499,9
3669,9,68,3,3,4,9,3,0.01,8,0,0.939875386,0.060124614,9
1045,4,55,4,2,1,5,0,10000,3,0,0.939952223,0.060047777,9
3583,9,76,4,2,2,8,2,0.02,8,1,0.939958249,0.060041751,9
1833,7,67,5,2,5,10,0,7000,4,0,0.939994452,0.060005548,9
826,5,69,3,0,2,8,2,1800,11,0,0.940157687,0.059842313,9
716,6,68,0,1,1,11,0,6000,2,0,0.940195351,0.059804649,9
2835,5,51,4,3,4,9,3,0.01,9,0,0.940287716,0.059712284,9
3729,6,60,2,2,4,9,3,0.01,8,0,0.940438554,0.059561446,9
2646,5,53,6,3,1,3,3,0.01,5,0,0.940475799,0.059524201,9
529,8,75,1,1,4,4,2,1200,7,0,0.940543712,0.059456288,9
2320,3,59,3,0,2,8,3,0.01,8,0,0.940553425,0.059446575,9
1566,5,56,3,2,4,9,3,0.01,8,0,0.940555251,0.059444749,9
1409,5,62,4,1,4,4,3,0.01,8,0,0.940623589,0.059376411,9
1252,2,50,2,1,4,4,0,6000,1,0,0.940687837,0.059312163,9
1598,2,51,4,1,1,12,2,3600,11,0,0.940733911,0.059266089,9
143,9,76,4,2,4,4,0,10000,4,0,0.940759145,0.059240855,9
2213,4,59,4,1,1,5,2,3000,1,0,0.940825163,0.059174837,9
1854,8,77,2,1,4,4,0,6107.64,5,0,0.941009608,0.058990392,9
2732,6,65,3,1,1,12,1,29758.9,3,0,0.941087297,0.058912703,9
1422,3,47,3,2,4,9,3,0.01,5,0,0.941095882,0.058904118,9
1299,8,78,2,1,1,5,0,12000,8,0,0.9411565,0.0588435,9
15,2,44,4,2,4,4,2,2100,4,0,0.941219647,0.058780353,9
2801,3,56,4,1,1,5,2,3000,11,0,0.941431425,0.058568575,9
885,7,70,2,1,4,4,2,5000,1,1,0.941436807,0.058563193,9
3384,4,64,6,0,3,7,3,0.01,5,0,0.941474233,0.058525767,9
2725,7,70,1,1,4,4,3,0.01,8,0,0.941540282,0.058459718,9
689,9,73,1,3,0,0,2,1000,23,0,0.941642743,0.058357257,9
1869,3,53,3,0,2,8,1,65053.4,9,0,0.94186477,0.05813523,9
1230,9,74,2,2,4,4,3,0.01,9,0,0.94186763,0.05813237,9
82,8,76,2,1,5,10,0,12000,7,0,0.941929469,0.058070531,9
494,4,61,3,1,1,5,0,6000,1,0,0.942003711,0.057996289,9
2290,6,64,2,2,2,6,0,6053.35,5,0,0.942025636,0.057974364,9
2069,4,56,3,2,2,8,0,6000,9,0,0.942126802,0.057873198,9
2927,8,79,3,1,2,8,2,4553.52,27,1,0.942128469,0.057871531,9
2766,4,60,6,1,4,4,2,1000,9,0,0.942132455,0.057867545,9
673,5,66,6,1,0,0,2,2000,6,0,0.942159829,0.057840171,9
3858,7,60,4,3,4,4,1,21955,9,0,0.942160998,0.057839002,9
2127,5,64,2,1,1,5,2,1000,6,0,0.942221913,0.057778087,9
2694,8,72,3,2,2,13,2,866.88,11,0,0.942252548,0.057747452,9
2341,8,77,3,1,2,6,2,1600,6,0,0.942291154,0.057708846,9
1847,7,66,4,2,4,9,3,0.01,10,0,0.94235837,0.05764163,9
1864,7,60,2,3,4,4,2,4000,4,0,0.942383361,0.057616639,9
2560,5,66,3,1,1,12,0,6053.35,7,0,0.942512106,0.057487894,9
2224,3,55,2,1,4,9,0,11540,9,0,0.942531103,0.057468897,9
2759,2,51,6,1,3,2,2,2500,3,0,0.942678494,0.057321506,9
1531,8,71,5,2,4,4,2,5000,5,0,0.942703505,0.057296495,9
656,4,61,6,1,2,8,2,0.02,8,0,0.942707581,0.057292419,9
3163,5,66,6,1,2,6,0,13740,8,0,0.942710008,0.057289992,9
572,6,67,1,1,1,12,3,0.01,7,0,0.94281452,0.05718548,9
1479,3,45,6,3,2,13,2,2000,5,0,0.942881398,0.057118602,9
3880,8,73,1,2,1,5,2,4500,21,0,0.942902125,0.057097875,9
858,9,72,0,3,1,11,0,7000,9,0,0.942933935,0.057066065,9
2171,2,43,2,2,3,2,1,24053.3,7,0,0.943141643,0.056858357,9
1527,9,70,2,3,4,4,2,1017.55,8,1,0.943283476,0.056716524,9
153,5,63,1,1,4,4,3,0.01,18,0,0.943369509,0.056630491,9
724,6,59,3,3,2,8,0,6000,2,0,0.943468571,0.056531429,9
2806,7,72,5,1,2,6,1,20527,3,0,0.943605882,0.056394118,9
2339,9,76,3,2,4,4,2,3000,11,0,0.943697484,0.056302516,9
636,3,54,0,1,2,13,2,1600,5,0,0.943913034,0.056086966,9
653,4,61,2,1,2,6,0,6000,2,0,0.944322957,0.055677043,9
561,6,70,4,1,4,4,0,9000.02,8,0,0.944381133,0.055618867,9
3804,7,73,2,1,3,2,0,18017.7,8,0,0.944402145,0.055597855,9
2270,6,75,3,0,4,9,0,6053.35,6,0,0.94440341,0.05559659,9
45,5,57,1,2,4,4,2,1000,1,0,0.944557085,0.055442915,9
2161,8,75,3,1,1,12,1,29479.3,3,0,0.944583589,0.055416411,9
1128,8,70,5,3,4,4,0,6000,17,0,0.944761736,0.055238264,9
891,8,67,4,3,4,4,0,12000,2,0,0.944785117,0.055214883,9
452,3,61,4,0,1,12,3,0.01,7,0,0.9449243,0.0550757,10
617,6,57,1,3,4,4,2,840,8,0,0.944939153,0.055060847,10
458,8,67,3,3,1,12,1,24025,19,0,0.944940442,0.055059558,10
2688,7,67,6,2,4,9,3,0.01,5,0,0.944962489,0.055037511,10
859,5,67,5,1,1,12,0,6000,2,0,0.945088255,0.054911745,10
1113,8,73,3,2,1,5,2,1500,5,0,0.945247522,0.054752478,10
955,8,77,5,1,4,4,3,0.01,7,1,0.945284511,0.054715489,10
1127,7,74,4,1,1,12,2,4884.25,8,0,0.94531952,0.05468048,10
1570,4,63,4,1,1,3,0,9000,8,0,0.945339911,0.054660089,10
3607,7,64,3,3,1,3,2,1000,10,0,0.945398676,0.054601324,10
2789,6,75,4,0,4,4,2,1000,12,0,0.945589766,0.054410234,10
1763,6,63,6,2,5,10,2,1000,2,1,0.9456227,0.0543773,10
1710,11,74,5,3,4,4,1,63053.4,13,0,0.94567495,0.05432505,10
1242,4,61,2,1,1,3,2,2500,9,0,0.94569181,0.05430819,10
1794,6,73,6,1,1,3,0,11000,13,0,0.94570294,0.05429706,10
585,6,70,2,1,2,6,0,10000,4,1,0.94578056,0.05421944,10
3097,5,64,6,1,2,13,1,20618.1,3,0,0.945793585,0.054206415,10
3549,6,60,5,3,1,5,2,3798.29,10,0,0.94579488,0.05420512,10
2142,6,63,2,2,1,3,3,0.01,4,0,0.945854606,0.054145394,10
3266,6,58,1,3,4,4,2,1500,14,0,0.945997484,0.054002516,10
946,5,56,4,3,1,5,0,10000,3,0,0.946000906,0.053999094,10
457,6,71,3,1,1,12,0,6000,2,0,0.946046518,0.053953482,10
3339,6,70,2,1,4,9,2,3000,24,0,0.946075673,0.053924327,10
183,4,61,6,1,2,13,2,2489.81,3,0,0.946118857,0.053881143,10
3845,5,54,4,3,2,8,2,3000,3,0,0.946123853,0.053876147,10
3414,3,58,4,1,1,5,0,19171.9,13,0,0.946150296,0.053849704,10
3030,8,74,4,2,4,4,0,6053.34,4,0,0.946340503,0.053659497,10
3175,6,64,4,2,1,12,2,3000,1,0,0.946463134,0.053536866,10
3212,7,65,2,3,1,12,0,6053.35,7,0,0.94654134,0.05345866,10
3436,8,78,4,1,4,4,0,17920,5,1,0.946643704,0.053356296,10
2998,6,69,5,1,4,4,2,3000,3,1,0.946738593,0.053261407,10
1060,7,76,3,1,2,8,0,9500,11,1,0.94690838,0.05309162,10
2489,4,59,0,1,1,12,3,0.01,5,0,0.946973725,0.053026275,10
2014,6,68,1,1,4,4,0,19411.2,5,0,0.946976153,0.053023847,10
2284,7,76,6,1,4,9,0,6053.35,6,0,0.946995027,0.053004973,10
3405,6,73,4,1,1,3,0,9053.35,13,1,0.947039587,0.052960413,10
649,2,48,3,2,1,5,2,1300,11,0,0.947179865,0.052820135,10
623,4,53,1,2,4,4,3,0.01,5,0,0.947386779,0.052613221,10
840,3,56,3,1,2,6,3,0.01,8,0,0.947455001,0.052544999,10
2050,6,58,5,3,4,4,3,0.01,5,0,0.947733803,0.052266197,10
969,9,78,3,2,2,13,2,600,8,0,0.947867175,0.052132825,10
2228,6,72,5,1,2,8,0,12000,8,1,0.947963319,0.052036681,10
875,7,63,2,3,4,4,0,14048.2,4,0,0.948149359,0.051850641,10
2967,8,79,3,1,4,9,0,10000,4,0,0.948343431,0.051656569,10
3650,5,55,4,3,4,4,2,3000.01,11,0,0.948449362,0.051550638,10
556,6,68,1,1,5,10,2,1000,5,0,0.948642532,0.051357468,10
579,7,63,2,3,2,8,2,3000,3,0,0.948720879,0.051279121,10
503,5,71,4,0,4,9,2,2000,9,0,0.948723259,0.051276741,10
2499,4,62,1,1,3,2,0,6000,3,0,0.948770049,0.051229951,10
2336,2,56,1,0,4,4,3,0.01,9,0,0.948820413,0.051179587,10
123,7,74,2,1,2,8,2,4000,5,0,0.948960416,0.051039584,10
2469,7,77,3,1,1,5,0,12000,11,0,0.948962671,0.051037329,10
2258,3,52,2,2,2,8,2,1000,10,0,0.948973969,0.051026031,10
1583,7,77,4,1,2,8,0,5037.5,5,0,0.948978893,0.051021107,10
1469,7,77,3,1,1,5,2,1000,18,0,0.949074994,0.050925006,10
2417,6,70,2,1,2,8,2,3768.57,7,0,0.949315955,0.050684045,10
3489,7,78,5,1,1,5,0,6000,5,0,0.949413995,0.050586005,10
238,6,72,4,1,2,8,0,10000,4,0,0.949542697,0.050457303,10
1758,5,62,5,2,3,7,0,12053.3,5,0,0.949653663,0.050346337,10
3790,6,59,4,3,4,4,2,5000,6,0,0.949742864,0.050257136,10
468,6,72,4,1,4,4,0,6053.35,5,0,0.949897188,0.050102812,10
1142,8,71,5,3,1,3,0,10030,2,0,0.950052459,0.049947541,10
3745,7,74,5,1,5,10,2,3000,4,0,0.950052674,0.049947326,10
2632,7,71,2,2,1,12,0,6000,1,0,0.950167049,0.049832951,10
2685,10,76,2,3,4,4,2,1000,1,0,0.950203048,0.049796952,10
1533,8,70,2,2,1,5,1,52000,16,0,0.95020412,0.04979588,10
904,6,73,1,0,4,4,1,20540.2,3,0,0.950251896,0.049748104,10
2779,3,46,2,3,4,4,2,1500,8,0,0.950347081,0.049652919,10
2670,7,75,4,2,1,5,0,6000,25,0,0.950354406,0.049645594,10
417,6,71,4,1,4,4,2,720,9,0,0.950386164,0.049613836,10
3689,5,69,6,1,4,9,0,10000,15,0,0.950452579,0.049547421,10
2165,8,75,3,2,2,13,0,12000,4,0,0.950726997,0.049273003,10
1735,6,61,6,3,1,5,3,0.01,6,0,0.950748924,0.049251076,10
2520,5,73,4,0,1,5,2,600,4,0,0.950887313,0.049112687,10
829,3,51,4,2,4,4,3,0.01,5,0,0.950923324,0.049076676,10
2586,7,68,2,2,4,4,2,4410,1,0,0.950940891,0.049059109,10
754,10,76,2,3,4,9,2,2500,2,0,0.950975208,0.049024792,10
3871,5,62,6,2,1,5,3,0.01,5,0,0.951069166,0.048930834,10
3199,5,59,1,2,3,2,3,0.01,2,0,0.951168703,0.048831297,10
3463,7,70,2,2,4,9,0,10000,5,0,0.95117803,0.04882197,10
3108,8,73,3,2,4,9,2,2000,1,0,0.951211263,0.048788737,10
1552,3,52,4,2,2,6,3,0.01,5,0,0.951242753,0.048757247,10
894,8,70,0,3,1,11,0,10105.3,8,0,0.951249586,0.048750414,10
3471,7,69,2,2,4,9,2,3000,8,0,0.951374375,0.048625625,10
78,6,71,4,1,4,9,2,4000.01,11,0,0.951478128,0.048521872,10
3648,6,70,3,1,4,4,2,5000,5,0,0.951541914,0.048458086,10
866,5,61,2,2,3,2,2,600,5,0,0.951563319,0.048436681,10
2659,5,65,2,1,4,4,2,5000,3,0,0.951579221,0.048420779,10
1993,4,64,6,1,2,8,2,2000,9,0,0.95157958,0.04842042,10
2338,1,51,4,1,2,13,0,6000,3,0,0.951661322,0.048338678,10
948,7,74,5,2,1,5,0,13553.3,18,1,0.951712593,0.048287407,10
1765,4,62,4,1,4,4,2,5000,8,0,0.951745566,0.048254434,10
1489,4,67,1,0,4,4,0,16506.7,7,0,0.951748762,0.048251238,10
3448,9,78,2,2,0,0,1,24000,3,0,0.951863208,0.048136792,10
3870,7,77,4,1,2,8,2,400,10,0,0.95204529,0.04795471,10
3584,4,64,4,1,1,12,0,12000,2,0,0.952202653,0.047797347,10
3535,10,79,5,3,4,4,2,0.02,9,0,0.952269936,0.047730064,10
3513,4,64,2,1,4,4,0,6000,10,0,0.952337193,0.047662807,10
2577,2,49,4,2,1,3,3,0.01,8,0,0.952371833,0.047628167,10
720,5,63,6,2,4,4,0,11755.5,4,0,0.952454799,0.047545201,10
1705,6,73,5,1,4,4,0,6000,2,0,0.952480276,0.047519724,10
2778,6,71,2,1,4,9,2,2500,12,0,0.952528076,0.047471924,10
2008,1,45,3,2,1,5,2,3000,8,0,0.952542966,0.047457034,10
3809,8,78,6,2,2,8,2,750,19,0,0.952614726,0.047385274,10
1870,7,76,1,1,4,4,0,12107.6,9,0,0.952628393,0.047371607,10
2012,6,67,5,2,2,13,2,3000,8,0,0.952676764,0.047323236,10
813,9,78,1,2,4,4,2,1500,5,0,0.952682033,0.047317967,10
34,7,71,3,2,1,5,2,600,1,0,0.952769931,0.047230069,10
3616,8,71,6,3,1,3,2,3000,2,0,0.952826868,0.047173132,10
778,5,56,1,3,2,8,2,3000,8,0,0.952860053,0.047139947,10
3663,3,59,0,1,1,3,0,12000,4,0,0.952867081,0.047132919,10
3330,5,68,3,1,2,6,2,1500,9,0,0.952978864,0.047021136,10
3020,7,65,2,3,4,9,0,12000,4,0,0.953227797,0.046772203,10
1663,5,68,1,1,4,4,0,8053.34,9,0,0.953264769,0.046735231,10
1098,5,61,2,2,4,4,2,2500,6,0,0.95335638,0.04664362,10
3770,2,53,2,1,2,6,3,0.01,4,0,0.953433271,0.046566729,10
3705,7,73,6,2,1,3,2,1000,6,0,0.953434946,0.046565054,10
1018,6,66,2,2,1,5,3,0.01,6,0,0.953486767,0.046513233,10
920,8,69,2,3,1,12,3,0.01,5,0,0.953499411,0.046500589,10
178,6,73,2,1,4,4,0,9107.17,11,0,0.953591073,0.046408927,10
2275,3,55,2,2,2,6,0,19000,20,0,0.9536169,0.0463831,10
3086,5,62,2,2,2,8,2,1000,5,0,0.953654641,0.046345359,10
919,7,78,2,1,1,3,0,10000,4,0,0.953796957,0.046203043,10
2137,4,64,2,1,4,4,0,6000,5,0,0.953860547,0.046139453,10
3434,5,67,4,1,4,4,0,19966.1,3,0,0.953914943,0.046085057,10
1985,5,63,2,2,4,4,0,6300,5,0,0.953960719,0.046039281,10
1785,7,78,2,1,1,5,0,11107.6,5,0,0.954078866,0.045921134,10
436,7,72,4,2,3,7,0,19400,12,0,0.954090589,0.045909411,10
1914,2,49,3,2,1,5,2,4370,1,0,0.954123535,0.045876465,10
3502,6,65,3,2,1,5,1,31065,8,0,0.954131869,0.045868131,10
2075,3,57,2,1,4,4,3,0.01,5,0,0.954306456,0.045693544,10
3664,6,63,2,2,4,9,1,30131.7,6,0,0.954348291,0.045651709,10
1818,5,64,6,2,3,2,2,1200,9,0,0.9544081,0.0455919,10
3466,6,66,3,2,4,4,2,3000,4,0,0.954686541,0.045313459,10
3115,5,63,4,2,1,3,2,5000,2,0,0.95486039,0.04513961,10
3681,5,62,5,2,4,4,3,0.01,7,0,0.954915437,0.045084563,10
1177,6,72,4,1,2,8,3,0.01,5,0,0.95492946,0.04507054,10
1457,8,76,3,2,5,10,2,500,16,0,0.954985482,0.045014518,10
2539,2,44,5,3,2,8,3,0.01,5,0,0.955071732,0.044928268,10
2287,8,70,5,3,4,9,2,2000,2,0,0.955100493,0.044899507,10
1067,5,62,3,2,2,6,3,0.01,5,0,0.955155486,0.044844514,10
1412,6,71,1,1,4,4,1,27497,23,0,0.955168521,0.044831479,10
427,5,71,5,1,4,4,0,5200,12,0,0.955169051,0.044830949,10
